created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username;annotate;
Sat May 27 12:20:49 +0000 2023;1.66243E+18;1.66243E+18;Kini, Soni yang memviralkan saat kondisi jalan rusak mengaku senang karena Pemprov Jateng merespon dengan sigap apa yang menjadi keluhannya. Ia tak menyangka, Gubernur Jawa Tengah Ganjar Pranowo langsung merespon dan menindaklanjuti keluhannya.;0;0;0;0;;in;1255722169;1.66243E+18;1.66243E+18;;;Prihati_utami;1;
Sat May 27 12:42:42 +0000 2023;1.66244E+18;1.66244E+18;@Seti4wone @ch_chotimah2 @ganjarpranowo Maju apanya... \nFi Jawa Tengah yg kecil aja kemiskinan, jalan rusak berat, banjir yg tidak bisa diatas selama 10 tahun, UMR yg rendah. \nTerus apa yg diharapkan dari den bokep yg gk ada prestasi yg membahagiakan wa;0;0;0;1;;in;9.84748E+17;1.66231E+18;1.66231E+18;https://pbs.twimg.com/ext_tw_video_thumb/1662439136794640384/pu/img/nulSKWQ0KNhSBI-S.jpg;photo;Anaksemut4;0;
Sat May 27 12:36:50 +0000 2023;1.66244E+18;1.66244E+18;@newIding30 Bukan ngak mau tapi sengaja , memang senang bikin rusak kaya jalan d kasih sumur resapan .;0;0;0;1;;in;1.61745E+18;1.66E+18;1.66243E+18;;;GentoJohan;0;
Sat May 27 12:34:07 +0000 2023;1.66244E+18;1.66244E+18;@KakekHalal Faktanya Masalah pupuk dan jalan rusak kalau bukan Anies yang ngomong didalam pidato beliau, ga akan diurusin sampai kiamat juga. \nHarusnya berterimakasih sudah di mention Anies, sehingga GP bisa lebih cepat tanggap meraih hati rakyat JATENG.;0;0;0;0;;in;59677074;1.66207E+18;1.66207E+18;;;ichalaz;0;
Sat May 27 12:25:18 +0000 2023;1.66E+18;1.66243E+18;@geloraco Hahaha takut ya pak karena di Jateng Jalan Rakyat banyak yang rusak parah.. capres gagal nih😁😂😂😂;0;3;18;247;;in;1.40184E+18;1.66235E+18;1.66235E+18;;;DaengWahidin2;0;
Sat May 27 12:42:07 +0000 2023;1.66244E+18;1.66244E+18;VIRALKAN JALAN RUSAK, WARGA JATENG KENA TEGOR GANJAR\nhttps://t.co/3vPnR2hCep \n#AksiTeatrikalJalanRusak #GanjarPranowoHadirDiBanten #RelawanGanjar #GerakanCegahBanjir&amp;;;;;;;;;;;;;;
Sat May 27 12:36:15 +0000 2023;1.66244E+18;1.66244E+18;"rusak, nah itu berarti ada kecurigaan tidak benar proyeknya. Baru KPK akan turun, ujarnya di sela konferensi pers, April 2023 lalu.  Sebagai informasi, Presiden Jokowi belum lama ini memantau kondisi jalan di Lampung yang sebelumnya menyita perhatian publik lantaran rusak parah.""";0;1;0;0;;in;1.28505E+18;1.66244E+18;1.66244E+18;;;HMJM_UNIMUS;0;
Fri May 26 13:13:16 +0000 2023;1.66208E+18;1.66208E+18;Usai Raih Emas SEA Games, Arhan Pratama ke Ganjar: Jalan ke Arah Rumah Saya Dibenerin Pak!\nhttps://t.co/25aCWa45H6;137;311;681;4845;;in;3319260420;1.66208E+18;1.66208E+18;;;geloraco;1;
Sat May 27 12:36:40 +0000 2023;1.66244E+18;1.66244E+18;Dengan dana 800 juta sendiri hanya untuk Lampung ada kemungkinan di daerah lain yg akan terkurangi karena danan yg di alokasikan ke daerah lain di ambil ke Lampung.di daerah sini juga Masi banyak jalan yg rusak misal di bresbes di Grobogan dengan tersebut kenapa hanya Lampung yg;0;1;0;0;;in;1.28505E+18;1.66244E+18;1.66244E+18;;;HMJM_UNIMUS;0;
Sat May 27 12:25:18 +0000 2023;1.66243E+18;1.66243E+18;@geloraco Tolong yah kalau jalan rusak jangan di viralin itu cuma salah satu cara untuk mengurangi kecepatan kendaraan..;0;0;0;0;;in;1.60465E+18;1.66235E+18;1.66235E+18;;;bakanosan1;0;
Sat May 27 07:07:41 +0000 2023;1.66235E+18;1.66235E+18;Ganjar Tegur Warga yang Viralkan Jalan Rusak Lewat Aksi Teatrikal di Batang\nhttps://t.co/2nUlDLZPHq;92;448;396;938;;in;3319260420;1.66235E+18;1.66235E+18;;;geloraco;0;
Sat May 27 10:31:48 +0000 2023;1.66241E+18;1.66241E+18;@geloraco Lho...soal jalan rusak kan pak presiden yg minta lapor ke akun twitternya https://t.co/QHXisZ55MA;0;3;3;42;;in;114452217;1.66235E+18;1.66235E+18;https://pbs.twimg.com/media/FxINpLsaYAU1TbM.jpg;photo;ballambinlove;1;
Sat May 27 11:11:56 +0000 2023;1.66E+18;1.66242E+18;@ganjarpranowo pk jalan desa suru pemalang jawa tengah rusak udah 5 tahun blum di aspal;0;0;0;0;;in;1.45693E+18;1.66E+18;1.66242E+18;;;saifudinanwar10;1;
Sat May 27 11:36:34 +0000 2023;1.66242E+18;1.66242E+18;Jalan Rusak Provinsi Riau, Pemerintah Pusat Ikut Turun Tangan https://t.co/ONXeViXXPm https://t.co/l8wWNpdPDi;0;0;0;0;;in;4272880402;1.66242E+18;1.66242E+18;https://pbs.twimg.com/media/FxIcff_akAYKoPV.jpg;photo;riau_karya;1;
Sat May 27 12:05:11 +0000 2023;1.66243E+18;1.66243E+18;Kenapa warga berani viralkan jalan rusak, pasti karena tak ada perhatian dari pemerintah daerah, sementara gubernurnya sibuk tik tokan copras capres;0;0;0;0;;in;71574477;1.66243E+18;1.66243E+18;;;rinaldi_niki;0;
Sat May 27 11:26:17 +0000 2023;1.66242E+18;1.66242E+18;@gatotkaca_mlbb @Dennysiregar7 @ganjarpranowo masalahnya rakyat kecil ga bisa kenyang cuman gegara enak diajak ngobrol;;;;;;;;;;;;;;
Sat May 27 11:30:38 +0000 2023;1.66242E+18;1.66242E+18;@ganjarpranowo Jalan ke rumah saya rusak pak, parahhhhh;0;0;0;0;;in;1.59123E+18;1.66233E+18;1.66233E+18;;;yanto_sayur;0;
Sat May 27 12:00:29 +0000 2023;1.66243E+18;1.66243E+18;min @infomalang maaf mau tanya barangkali tau kondisi paling update jalan ke kondang merak yg dr perempatan itu sudah mulus atau masih rusak ya? Terakhir kesana beberapa taun lalu soalnya. Makasi.;0;1;0;0;;in;369883580;1.66243E+18;1.66243E+18;;;ehhOneng;1;
Sat May 27 12:10:00 +0000 2023;1.66243E+18;1.66243E+18;Jalan Rusak Provinsi Riau, Pemerintah Pusat Ikut Turun Tangan\n\n#infoPKUcom\nhttps://t.co/LIy4av1aXu;0;0;0;0;;in;168590064;1.66243E+18;1.66243E+18;;;infoPKU;1;
Sat May 27 10:49:35 +0000 2023;1.66241E+18;1.66241E+18;@ganjarpranowo Fokus perbaikan jalan dulu di jawa tengah pak... Jalan banyak rusak;0;0;0;0;;in;1423060574;1.66233E+18;1.66233E+18;;;Cahwan_Socialis;0;
Sat May 27 10:37:57 +0000 2023;1.66241E+18;1.66241E+18;@geloraco jalan depan rumah saya juga rusak parah pak, sampe males sendiri kalo mau lewat;0;0;0;0;;in;1538244396;1.66208E+18;1.66208E+18;;;omaewatch;0;
Sat May 27 11:30:53 +0000 2023;1.66242E+18;1.66242E+18;@geloraco Jalan rusak kok ditegur to njar....\n\nJalan rusak itu dibenahi\n\nMakanye jangan kluyuran aje 😁 \nMerdeka!! 🤣🤣🤣;0;0;0;6;;in;1.39929E+18;1.66235E+18;1.66235E+18;;;takon_wong;0;
Sat May 27 12:16:39 +0000 2023;1.66243E+18;1.66243E+18;‘Alamat Palsu’ Pemenang Tender Jalan Rusak di Lampung Lolos Radar KPK https://t.co/536O1HBJzt;3;7;69;131;;in;8.87744E+17;1.66243E+18;1.66243E+18;;;OposisiCerdas;0;
Sat May 27 11:38:04 +0000 2023;1.66242E+18;1.66242E+18;@scsuroso @geloraco kalo ada jalan yg di rusak dan berlobang di jawa tengah tolong di viral kan di medsos jangan takut dengan ganjar pranowo biar dia malu skalian;0;0;0;1;;in;1.64518E+18;1.66235E+18;1.66235E+18;;;AIM393284865068;0;
Sat May 27 10:38:02 +0000 2023;1.66241E+18;1.66241E+18;Baru Seumur Jagung Dinikmati Warga, Jalan Sabuk Merah Perbatasan NTT Rusak https://t.co/vWVUwwtXcO;0;0;0;0;;in;454638631;1.66241E+18;1.66241E+18;;;KompasProperti;0;
Sat May 27 09:31:09 +0000 2023;1.66239E+18;1.66239E+18;@Yurissa_Samosir @ganjarpranowo Kenapa jalan rusak Jateng di fos marah.;0;0;0;1;;in;1.6407E+18;1.66E+18;1.66238E+18;;;Bozesc320790;0;
Sat May 27 09:06:49 +0000 2023;1.66238E+18;1.66238E+18;Detik-detik Truk ODOL yang kelebihan muatan sasis nya lepas dari badan truk....\n\nSudah menyebabkan jalan rusak, lebih bahaya kalo sampai sasis nya nylonong begini🙈 https://t.co/dhaf6ywLcX;1;11;20;37;;in;435004096;1.66238E+18;1.66238E+18;https://pbs.twimg.com/ext_tw_video_thumb/1662384061485293568/pu/img/Bxb26XSDKn4pUpn9.jpg;photo;Aryprasetyo85;0;
Sat May 27 10:26:20 +0000 2023;1.6624E+18;1.6624E+18;gotong royong antara Babinsa dan masyarakat setempat termasuk masyarakat yang membuat produk batu bata guna memperbaiki jalan yg rusak\n#TNIPolriTerusBerbaktiDiPapua\nhttps://t.co/pNbXF49tau;0;0;2;1;;in;1.58708E+18;1.6624E+18;1.6624E+18;;;321Alyanda;1;
Sat May 27 09:41:40 +0000 2023;1.66239E+18;1.66239E+18;Babinsa Bersama Warga Gotong-royong Perbaiki Jalan Yang Rusak \n\nSABANG - Babinsa 08 Gampong Kuta Ateuh Koramil 02 sukakarya Kodim 0112/Sabang, Serma Syafrial bersama warga binaan memperbaiki jalan yang sudah rusak agar masyarakat nyaman dan aman saat melintasi jalan tersebut https://t.co/sbBu19DzKJ;0;0;0;0;;in;1.19775E+18;1.66239E+18;1.66239E+18;https://pbs.twimg.com/media/FxICL9HaYAEK_Dn.jpg;photo;kodim0112sabang;1;
Sat May 27 09:25:33 +0000 2023;1.66239E+18;1.66239E+18;Hari ini 27/05/23 naik @CommuterLine dari st.kalibata 16:05, nomor KA liat aja di foto. Gerbong 4 sama 5 atau satu rangkaian ini PANAASS PENGAP BANGET. TOLONG KALO KERETA RUSAK JGN PAKSAIN JALAN DONG, gimana si @CommuterLine udah kaya sauna aja di gerbong 5! @kemenhub151 @kai https://t.co/WzWnDHyOT4;0;1;0;0;;in;1364214936;1.66239E+18;1.66239E+18;https://pbs.twimg.com/media/FxH93qEagAAnCY0.jpg;photo;Symphonyofseas;0;
Sat May 27 10:29:04 +0000 2023;1.66241E+18;1.66241E+18;"@Umar_Hasibuan__ Jalan rusak koq mesti dilaporin. 90% jalan rusak, emang gak tau kah?""";0;0;0;0;;in;1.32855E+18;1.6614E+18;1.6614E+18;;;BinarisSitumor2;0;
Sat May 27 09:45:00 +0000 2023;1.66239E+18;1.66239E+18;"sdf! Mood ku rusak bgt hari ini😭 aku keluar rumah daripada org rumah kena. Sambil ditemani roti Indomaret maem depan lapas sendirian. Tapi takut juga diusir satpol PP gara parkir pinggir jalan😭 ak cwk btw https://t.co/9BbmmfdvG5""";0;3;0;3;;in;438072886;1.66239E+18;1.66239E+18;https://pbs.twimg.com/media/FxICLz4aQAA6AAL.jpg;photo;darjofess;0;
Sat May 27 10:00:29 +0000 2023;1.6624E+18;1.6624E+18;@txtdaribogor @4belasagustus Yaaa Cileungsi aja kaga keurus noh jalan rusak di mana mana;0;1;0;0;;in;895152572;1.66233E+18;1.66233E+18;;;klkopirit;0;
Sat May 27 09:01:56 +0000 2023;1.66238E+18;1.66238E+18;Danramil 1707-05/Merauke Mayor Inf La Haruni  mengungkapkan bahwa kegiatan kerja bakti penimbunan jalan tersebut dilaksanakan krn jalan usaha tani yang berada di Kampung Yasa Mulya mengalami rusak parah &amp;;;;;;;;;;;;;;
Sat May 27 10:08:13 +0000 2023;1.6624E+18;1.6624E+18;@geloraco Jalan rusak ,dewan dan pemimpin daerah hingga pusat diam,trus rakyt lpor pada siapa?pdhl mrka makan gaji dr uang pjk rakyat ,hrsnya klo mreka punya tuhan,mestinya takut krn pemimpin tdk amanah dosanya komulatif dr rakyatnya yg kecewa, inilh efek;0;1;0;11;;in;1623010292;1.66235E+18;1.66235E+18;;;scsuroso;0;
Sat May 27 10:15:57 +0000 2023;1.6624E+18;1.6624E+18;Warga Bahu Manado Sulawesi Utara Mengeluh, Bertahun-tahun Jalan Rusak Tidak Diperbaiki\n\nhttps://t.co/4VxIakAOU1;0;0;0;0;;in;151700683;1.6624E+18;1.6624E+18;;;Tribun_Manado;0;
Sat May 27 09:37:03 +0000 2023;1.66239E+18;1.66239E+18;Kabel Dicuri, 6 Traffic Light di Pekanbaru Mati: https://t.co/fvfXioYa49 -Enam traffic light (lampu pengatur lalu lintas) mati di Pekanbaru, salah satunya di Jalan Ahmad Yani. Lampu tersebut rusak karena adanya pencurian kaber traffic light.&amp;;;;;;;;;;;;;;
Sat May 27 09:03:10 +0000 2023;1.66238E+18;1.66238E+18;Terimakasih Babinsa Pos Ramil Tanah Miring yang sudah ikut memperbaiki jalan rusak di Kampung Yasa Mulya yang rusak parah. Jalan ini biasa dilalui oleh petani setempat.\n\n#TNIPolriTerusBerbaktiDiPapua https://t.co/OjNkrRYO1o;0;0;0;0;;in;32058750;1.66238E+18;1.66238E+18;https://pbs.twimg.com/media/FxBVJZmakAUHitN.jpg;photo;Yu4n1taa;1;
Mon May 29 15:12:44 +0000 2023;1.6632E+18;1.6632E+18;"Once your $FIL wallet is set up and funded, you can participate in the the Filecoin ecosystem by staking your $FIL with Storage Providers that need collateral to operate on the network. Learn How to stake"" on the new FilecoinTLDR site. https://t.co/UrhviERzsk""";4;12;18;127;;en;1.58529E+18;1.6632E+18;1.6632E+18;;;FilecoinTLDR;0;
Sat May 27 09:45:19 +0000 2023;1.66239E+18;1.66239E+18;@geloraco Ya lapor ,ya viralkan juga, gpp.\nYang penting punya akun kan? itu kata bpk ya 🤣\nGpp lari2 ,poto lalu posting, yang penting punya akun ya pak.\nOk? silahkan kalo ada jalan rusak,poto,video kan lalu posting,yang penting punya akun.\nBiar bapa;0;0;0;0;;in;1.58728E+18;1.66235E+18;1.66235E+18;;;AdeSaung;0;
Sat May 27 09:30:52 +0000 2023;1.66239E+18;1.66239E+18;@muispebrianto Apanya yg salah data, semua data itu berkelanjutan dan mudah di sajikan juga mudah dimengerti, kenyataan sesuai data, seluruh jalan raya rusak berlubang dan bergelombang, tidak ada perawatan atau pembaharuan. https://t.co/yUkCEMH81j;0;0;0;0;;in;1.60795E+18;1.66229E+18;1.66229E+18;https://pbs.twimg.com/media/FxH_uG6aYAIQ6Yj.jpg;photo;licikperjuangan;0;
Sat May 27 09:27:00 +0000 2023;1.66239E+18;1.66239E+18;16.26: Exit GT Cikupa arah ke Pasar Kemis macet imbas kepadatan volume kendaraan, jalan yang rusak meski lebar sepanjang Cikupa-Pasar Kemis, dan gerbang perumahan elite yang lebih banyak dahulukan kendaraan dari arah dalam perumahan elite. (P. Olga) #InfoLalinElshinta https://t.co/g29J1xeu1X;0;0;0;0;;in;121640063;1.66239E+18;1.66239E+18;https://pbs.twimg.com/media/FxH-hQeakAIoxXm.jpg;photo;RadioElshinta;0;
Sat May 27 07:07:41 +0000 2023;1.66235E+18;1.66235E+18;Ganjar Tegur Warga yang Viralkan Jalan Rusak Lewat Aksi Teatrikal di Batang\nhttps://t.co/2nUlDLZPHq;92;448;396;938;;in;3319260420;1.66235E+18;1.66235E+18;;;geloraco;0;
Sat May 27 07:31:44 +0000 2023;1.66236E+18;1.66236E+18;@Kopipait__78 Lapoooor pak, jangan lari terus, kenyataannya Jateng banyak jalan yg rusak;0;0;0;1;;in;1.66104E+18;1.66228E+18;1.66228E+18;;;amelcewaw36645;0;
Sat May 27 07:20:59 +0000 2023;1.66236E+18;1.66236E+18;@Ganjaran_app @ganjarpranowo Jalan yang rusak langsung jadi bagus;0;0;0;0;;in;1.5518E+18;1.66195E+18;1.66195E+18;;;Tessa1__;0;
Sat May 27 07:23:31 +0000 2023;1.66236E+18;1.66236E+18;@PKSejahtera Jalur Pantura non tol jaman dulu rusak parah, klu mau Lebaran dan tahun baru baru ada perbaikan dan membuat macet..\nSekarang muluuuuuss..\nKlu kampanye jgn infrakstruktur jalan..\nKalah total, Pak Jokowi joss soal ini...;0;0;0;0;;in;1.44515E+18;1.66202E+18;1.66202E+18;;;MustakimPujon;0;
Sat May 27 07:05:24 +0000 2023;1.66235E+18;1.66235E+18;@dpupkp_bantul tolong perbaiki jalan glondong-metes (sedayu) pak, jalanannya rusak dan berlubang cukup dalam😔🙏🏻;0;1;0;0;;in;1.14344E+18;1.66235E+18;1.66235E+18;;;ninabukanlina;0;
Sat May 27 07:40:30 +0000 2023;1.66236E+18;1.66236E+18;Guna meringankan beban masyarakat, Babinsa Pos Ramil Tanah Miring Kodim 1707/Merauke Serma Suheni bersama masyarakat menggelar kerja bakti penimbunan jalan usaha tani yang rusak di wilayah Kampung Yasa Mulya\n#TNIPolriTerusBerbaktiDiPapua  https://t.co/7DiK0HdtAl;0;0;0;0;;in;32058750;1.66236E+18;1.66236E+18;https://pbs.twimg.com/media/FxCXNSOaYAE37n8.jpg;photo;Yu4n1taa;1;
Sat May 27 07:40:13 +0000 2023;1.66236E+18;1.66236E+18;@VeelaaRhie @aniesbaswedan Ngapain jalan rusak dilihatin;0;0;0;0;;in;1.39012E+18;1.65956E+18;1.65956E+18;;;ASYadi03048858;0;
Sat May 27 07:54:03 +0000 2023;1.66237E+18;1.66237E+18;Masyarakat menggelar kerja bakti penimbunan jalan usaha tani yang rusak di wilayah Kampung Yasa Mulya, Distrik Tanah Miring, Kabupaten Merauke.\n#TNIPolriTerusBerbaktiDiPapua  https://t.co/7DiK0HdtAl;0;0;0;0;;in;32058750;1.66237E+18;1.66237E+18;https://pbs.twimg.com/media/FxCXNSOaYAE37n8.jpg;photo;Yu4n1taa;1;
Sat May 27 07:29:06 +0000 2023;1.66236E+18;1.66236E+18;Viral Jalan Rusak❗\nPas Viral Pemimpin selalu nyari Alasan\nBeda dengan Ini\nNyari Alasan❌\nLangsung Perbaiki tanpa harus Viral✅\n\nAurora Editan Rizky Febian Aldi Taher Chuakz MAU UI Ariel Pucuk pledis Potong Penting Diana Brawijaya Asensio https://t.co/mepDEEPizm;0;0;1;3;;in;1.57787E+18;1.66236E+18;1.66236E+18;https://pbs.twimg.com/ext_tw_video_thumb/1662360177813889025/pu/img/3U6F0IJ8eRhZnBI2.jpg;photo;TerangJabar;0;
Sat May 27 07:43:07 +0000 2023;1.66236E+18;1.66236E+18;@geloraco Pesan tersirat = gk usah ngurusin sepak bola Pak atau pansos, jalan noh masih rusak deket rumah.;0;0;0;0;;in;1.17128E+18;1.66208E+18;1.66208E+18;;;Rikma0;0;
Sat May 27 07:05:10 +0000 2023;1.66E+18;1.66235E+18;Warga Viralkan Jalan Rusak, Ngaku Bekas Meteor Jatuh! https://t.co/PO0NDIMhKz https://t.co/icr9VGzGYD;1;0;1;5;;in;41730943;1.66E+18;1.66235E+18;https://pbs.twimg.com/media/FxHeX12akAAdbOO.jpg;photo;VIVAcoid;0;
Sat May 27 07:53:16 +0000 2023;1.66237E+18;1.66237E+18;✅ Masyarakat Tanah Miring sangat terbantu dengan kerja bakti tim Babinsa yang kerja bakti memperbaiki jalan masyarakat yang rusak parah\n\n#TNIPolriTerusBerbaktiDiPapua https://t.co/7rSNv8lipw;0;0;0;0;;in;32058750;1.66237E+18;1.66237E+18;https://pbs.twimg.com/media/FxBViLPakAMocce.jpg;photo;Yu4n1taa;1;
Sat May 27 07:50:45 +0000 2023;1.66237E+18;1.66237E+18;@ganjarpranowo Jalan 0% rusak gmnaa pak...;0;0;0;0;;in;1.08256E+18;1.66233E+18;1.66233E+18;;;pemudaoposisi;0;
Sat May 27 07:46:00 +0000 2023;1.66236E+18;1.66236E+18;‘Alamat Palsu’ Pemenang Tender Jalan Rusak di Lampung Lolos Radar KPK https://t.co/WRj8280NZI;0;0;0;0;;in;1.22543E+18;1.66236E+18;1.66236E+18;;;RepelitaO;0;
Sat May 27 08:05:15 +0000 2023;1.66237E+18;1.66237E+18;@ganjarpranowo Walah mas Ganjar paleng ganteng.   jalan rusak di posting Ben pejabate beduli Karo Ben mandan meker . Masa jalan provisi ya Ra kopen;0;0;0;0;;in;1.59648E+18;1.66165E+18;1.66165E+18;;;ahmadkhozi2;0;
Sat May 27 07:18:34 +0000 2023;1.66236E+18;1.66236E+18;Ada jalan yang rusak langsung dibenerin sih bagus \n\ntapi alangkah lebih cerdas kalau dicari tau penyebab kenapa jalannya rusak?  jadi jalannya lebih awet? https://t.co/R7w90qu3hb;0;1;0;0;;in;7.42828E+17;1.66236E+18;1.66236E+18;https://pbs.twimg.com/media/FxHhbgYakAEdsdI.jpg;photo;nnia_nyaosu;1;
Sat May 27 07:04:42 +0000 2023;1.66235E+18;1.66235E+18;Ban sepedanya bocor, tapi masih dipaksa jalan. Jadi rodanya makin rusak parah.;0;0;0;0;;in;1.21409E+18;1.66235E+18;1.66235E+18;;;itshwhw;0;
Sat May 27 07:31:12 +0000 2023;1.66236E+18;1.66236E+18;@clairvoyant_cl @Metro_TV Kalau didaerah masih sering mati listrik dan jalan rusak. Jalan jauh banyakan pakek motor. Belum lagi jalur mendaki gunung lewati lembah.. apa motor listrik sanggup?;0;1;0;1;;in;78215180;1.66163E+18;1.66163E+18;;;waangkarajo;0;
Sat May 27 07:16:19 +0000 2023;1.66236E+18;1.66236E+18;Ganjar Tegur Warga yang Viralkan Jalan Rusak Lewat Aksi Teatrikal di Batang https://t.co/UYWFGIFMPk;0;0;0;0;;in;1.63663E+18;1.66236E+18;1.66236E+18;;;posaktualcom;0;
Sat May 27 07:41:40 +0000 2023;1.66236E+18;1.66236E+18;Kegiatan kerja bakti penimbunan jalan tersebut dilaksanakan krn jalan usaha tani yang berada di Kampung Yasa Mulya mengalami rusak parah &amp;;;;;;;;;;;;;;
Sat May 27 06:42:07 +0000 2023;1.66235E+18;1.66235E+18;@logikapolitikid Yg bikin rusak itu siapa aja sih sebenarnya,apa emang semua udah rusah yg diatas....bikin statemen mbok jng asal aja,kami muak lihat oknum yg udah terlalu banyak akhir satu polda di samain,..bisa lah pak berbenah jadi baik lagi..kalau bis;0;0;0;10;;in;259201928;1.66234E+18;1.66234E+18;;;emotion1279;0;
Sat May 27 06:24:04 +0000 2023;1.66234E+18;1.66234E+18;OTAK PENGUSAHA INI CUMA BICARA KULITNYA SAJA.  DIA TIDAK TAHU HASIL2 PETANI SPY CEPAT SAMPE Tujuan TIDAK RUSAK / BUSUK Melalui Jalan toll spy segar dan dibeli. https://t.co/XHz0AVNMQe;0;0;0;0;;in;1.55035E+18;1.66234E+18;1.66234E+18;https://pbs.twimg.com/media/FxHU9xVaEAAgHCZ.jpg;photo;JeffryIskanda19;0;
Sat May 27 06:32:36 +0000 2023;1.66235E+18;1.66235E+18;@sirulhaq @Hasbil_Lbs @KemenPU Tapi sejak adanya jalan toll jalur distribusi menjadi jelas punya kepastian waktu dan volume yang diangkut juga semakin besar. Kalau distribusi masih memakai jalur lama masih bercampur dgn angkot dan pasar tumplek barang nya;0;1;0;0;;in;1.62783E+18;1.66207E+18;1.66207E+18;;;Per98943129Rudi;0;
Sat May 27 06:29:24 +0000 2023;1.66235E+18;1.66235E+18;KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Pengabdian Kepada Masyarakat, Taruna Poltekip Bantu Perbaikan Bahu Jalan yang Rusak - https://t.co/NR4sMb3vRP #KemenkumhamJateng #AYuspahruddin #KumhamPasti @Kemenkumham_RI @kemenkumhamjtg;0;0;0;0;;in;2524075530;1.66235E+18;1.66235E+18;;;Bapas_Magelang;1;
Sat May 27 07:02:09 +0000 2023;1.66235E+18;1.66235E+18;[VIDEO] Warga Viralkan Jalan Rusak, Ngaku Bekas Meteor Jatuh! #vlix https://t.co/hcZzN93zHY;0;0;0;2;;in;41730943;1.66235E+18;1.66235E+18;;;VIVAcoid;0;
Sat May 27 07:04:33 +0000 2023;1.66235E+18;1.66235E+18;Den @ganjarpranowo selama ini rakyat sudah cukup diam dengan jalan rusak. Jadi kini saat memviralkan. Sebelumnya apa mengadu ke Pemerintah Daerah ditanggapi?;0;0;2;1;;in;213168371;1.66235E+18;1.66235E+18;;;AH_SiregarXIX;0;
Sat May 27 06:50:38 +0000 2023;1.66235E+18;1.66235E+18;Terima Laporan Warga\n@ganjarpranowo langsung perbaiki jalan rusak. https://t.co/z0x6gvFMdz;0;0;0;0;;in;75125821;1.66235E+18;1.66235E+18;https://pbs.twimg.com/media/FxHbCMzaIAAuPlo.jpg;photo;wakgym;1;
Sat May 27 06:34:44 +0000 2023;1.66235E+18;1.66235E+18;@ch_chotimah2 @ganjarpranowo Gw inget betul waktu banjir dan jalan rusak, yang disalahin bupati,\n\nTapi begitu ada yg bagus prestasinya gubernur. \n\nSehat lu?;0;0;0;5;;in;1.48421E+18;1.66231E+18;1.66231E+18;;;BungDenni;0;
Sat May 27 06:25:20 +0000 2023;1.66234E+18;1.66234E+18;@lurino @AnggaPutraF Indonesia emang warga negaranya paling tangguh, Jalan rusak netizen minta benerin sendiri, sungai ngeluap karena hulu hutan dibongkar diminta bangun tanggul sendiri, warga bangun masjid sendiri pun disalah2in. Padahal hidup cuma plg 7;0;1;0;0;;in;1.64248E+18;1.66233E+18;1.66233E+18;;;unknown10890572;0;
Sat May 27 06:23:19 +0000 2023;1.66234E+18;1.66234E+18;@Juned814 @idn_politik @PKSejahtera tanya ke jokowi masa tanya ke pemrov kata pembangunan merata di seluruh indonedia kata cebong kata buzzerp kok jalan lintas provinsi banyak yg rusak pak anies bukan salah data tpi memang fakta jokowi cuma banyak bangun ;0;1;0;0;;in;1.64518E+18;1.66202E+18;1.66202E+18;;;AIM393284865068;0;
Sat May 27 06:48:00 +0000 2023;1.66235E+18;1.66235E+18;Jalan dan jembatan rusak membuat warga Musi Rawas Utara (Muratara) terpaksa menggendong orang sakit untuk dibawa ke puskesmas.\n\nhttps://t.co/uY0YicOhRE;0;3;2;8;;in;69183155;1.66235E+18;1.66235E+18;;;detikcom;0;
Sat May 27 06:47:38 +0000 2023;1.66235E+18;1.66235E+18;@Stev3n_Peg3l Pantas urusan IMB, GSB, HO, pergudangan, zoning, RDTR, RTRW di Indonesia ga pernah benar, pelakunya pelanggarannya lebih galak. Ga heran tataruang negara ini rusak dan efeknya macet, banjir, polusi tapi ngeluh jalan terus.;0;0;0;1;;in;1.4164E+18;1.66234E+18;1.66234E+18;;;Jerukni01528287;0;
Sat May 27 06:27:40 +0000 2023;1.66234E+18;1.66234E+18;@geloraco Lha dia kan gubernur jateng. Merupakan tanggung jawabnya sejak dulu. Bukan karena menang sea games atau capres….\n\nKalo jalan rusak, brarti yang mempermalukan Gubernur Lampung, juga mesti dilakukan di jateng;0;1;0;0;;in;273813576;1.66208E+18;1.66208E+18;;;maz_buds;0;
