full_text;annotate;
Masih ragu sama @ganjarpranowo ?\nMasih kemakan sama hoax sebelah ?\nJANGAN  !\n\nDi Jateng jika sambat kades, camat, hingga bupati kurang puas ?\nkhusus jalan raya rusak disarankan di aplikasi jalan cantik https://t.co/xPmuo7LGgN👈\natau ke LaporGub! https://t.co/dBX2flc0UF👈 https://t.co/qLvdlOMCQr;1;
TNI melakukan kerja bakti untuk membantu ringankan beban rakyat dengan melakukan penimbunan jalan di kampung Yasa Mulya yang rusak.\n#TNIPolriTerusBerbaktiDiPapua https://t.co/dVacj8YRXp;1;
@muhamaddaudabd3 @yusuf_dumdum Saya di sumsel merasakan perbedaan jalan yang dibangun pada zaman SBY(coran jln sempit dan tipis shg cpt rusak) sedangkan dizaman Jokowi(coran jalan lebih tebal d lebih lebar dan banyak pelebaran jalan desa di jaman jokowi.;0;
Kehadiran Babinsa Pos Ramil Tanah Miring, Serma Suheni ikut serta dlm kerja bakti bersama masyarakat bertujuan membantu meringankan beban masyarakat dlm memperbaiki jalan yang rusak\n\n#TNIPolriTerusBerbaktiDiPapua https://t.co/CH7TiXr3AY;1;
Danramil 1707-05/Merauke Mayor Inf La Haruni mengungkapkan, kerja bakti ini dilatari jalan usaha tani yang berada di Kampung Yasa Mulya mengalami rusak parah dan sulit untuk dilewati khususnya para petani.\n\n#TNIPolriTerusBerbaktiDiPapua\n\nhttps://t.co/NC8i5S2zEv;1;
@ArdhieRianda @muchlis_ar Suruh ngonten saja dulu Cak... jd duit lho jalan rusak juga... Qiqiqiqi;0;
indosat knp ya? buka twitter kyk susah ngeload gambar, apalagi video ga jalan samsek. Buat liat ott (viu, netflix, disney+) juga lelett bgt. Bingung ini hpku yg rusak apa emg @indosat nya nyebelin? Tp kuganti provider lain, kebetulan sim 2 pake smartfren, lancar2 aja tuh;0;
kerja bakti ini dilatari jalan usaha tani yang berada di Kampung Yasa Mulya mengalami rusak parah dan sulit untuk dilewati khususnya para petani.\n#TNIPolriTerusBerbaktiDiPapua\nhttps://t.co/lHS2IsWyLm;1;
Jalan rusak + rusak berat s/d 2021 = 31,93%\nTidak diaspal s/d 2021 = 32,93%\n\nPenambahan pjg jalan SBY = 27,73% ('09) + 8,80% ('14)\nPenambahan pjg jalan Jokowi = hanya 5,06% ('19) + ? ('23)\n😊 https://t.co/p2gPnrz2bu;0;
@panca66 28 rb itu pun sdh ditambah jalan rusak dilampung , yg diambil alih jd jln nasional🤣, sdh keburu diangkat isunya, padahal msh mau ambil alih jalan rusak lainya..;0;
@ganjarpranowo Ya gak usah ngadu sama pemimpin daerah masing2 lah, anda sedang mengarang puisi atau pencitraan,kan anda sekarang sebagai pemimpin, kenapa hanya marathon antar provinsi bukan urusin itu jalan rusak juga banjir.... https://t.co/PJjdFcGsYt;0;
Babinsa Pos Ramil Tanah Miring Bersama Masyarakat Kerja Bhakti Perbaiki Jalan Rusak.\n#TNIPolriTerusBerbaktiDiPapua https://t.co/BRtgQIuVIh;1;
@Munir_Timur Menterinya aja ngga berani bahas. Ini anak buahnya mau ikitan nimbrung sok tau. Emang perubahan status jalan tidak ikut tanggung jawab pemeliharaan dan menjamin kwlayakan jalannya. Kl otak PUPR kayak gini pantes aja jalan rusak makin banyak. Tugasnya cuma buat jalan baru.;0;
Ganjar Cek Jalan Rusak Kini Jadi Mulus di Batang\n\nHotel SMAN 21 Bandung Rp 1 Ruben TMII MomoGi Turkmenistan Rafathar hary tanoesoedibjo Messi Lana Del Rey Batam Rest in Peace Bokap Sore Qatar Litbang Kompas Harry Potter KDRT Army https://t.co/ABOh1wDrfD;1;
@muchlis_ar Jalan lingkar luar kota dari Demak Kudus Pati dibangun era SBY\nJustru era sekarang rusak parah;0;
Polsek Cipeundeuy - Polres Subang\n(25-05-2023)\n\nBHABINKAMTIBMAS DESA WANTILAN KERJABAKTI GOTONGROYONG PERBAIKAN JALAN YANG RUSAK \n\nKamis 25/05/2023 jam 09.00 Wib, Bhabinkamtibmas Desa Wantilan Aipda Nurdin Kerjabakti gotongroyong bersama warga memperbaiki jalan raya yang rusak https://t.co/ddXpDj2g2o;1;
"@Miduk17 Merakyat itu susah karna banjir lari, rakyat kendeng cari ke adilan lari"", sampai di buatkan tugu wadas melawan lari "", sayang jalan"" rusak lari""nya ke tetangga""";0;
🔥❕\n\nBerhasil tangani 3⃣. 7⃣8⃣2⃣  aduan jalan rusak lewat aplikasi jalan cantik\n\n❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥\n#2024GanjarPilihanTepat\n#2024GanjarPilihanTepat https://t.co/lQtqlb0QCl;1;
@soeyoto1 Betul, presiden lain gak berani nunjukin jalan rusak;1;
🔥❕\n\nPerlu ada edukasi kepada masyarakat terkait aduan jalan rusak\n\n❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥\n#2024GanjarPilihanTepat\n#2024GanjarPilihanTepat https://t.co/pfRt3d0FkZ;1;
[KONDISI JALAN RUSAK DI PROVINSI LAMPUNG]\n\nPeningkatan pembangunan di Provinsi Lampung terutama di Kota Bandar Lampung harus diperhatikan kualitasnya.\n\nPenasaran bagaimana selengkapnya? Yuk simak, informasinya lebih lanjut!😉\n\n#KabinetCakraBaswara\n#MenggapaiAsaCiptakanKarya https://t.co/vezp4Sy4bf;0;
@affray1do @ganjarpranowo tuh baca yang selalu ngeluh jalan rusak;0;
@kompascom Selain melanggar hukum, itu juga bisa bikin jalan cepet rusak...;0;
Ganjar tegaskan perlu ada edukasi kepada masyarakat terkait aduan jalan rusak.\n#2024GanjarPilihanTepat https://t.co/795KevBKqe;1;
🔥❕\n\nPerlu ada edukasi kepada masyarakat terkait aduan jalan rusak\n\n❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥\n#2024GanjarPilihanTepat\n#2024GanjarPilihanTepat https://t.co/xW8FnNfu5R;1;
@NasDem @aniesbaswedan Kalau orang waras jalan rusak di bagusin, ini jalan bagus di rusakin, 🤣🤣🤣🤣;0;
🔥❕\n\nBerhasil tangani 3⃣. 7⃣8⃣2⃣  aduan jalan rusak lewat aplikasi jalan cantik\n\n❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥❕🔥\n#2024GanjarPilihanTepat\n#2024GanjarPilihanTepat https://t.co/eVLQAKgHPI;1;
@WManco52 @ajengcute16__ Jalan rusak jaman jokowi sma sby jelas banyak jaman sby. Makanya jangan di kamar terus jalan jalan indonesia itu indah. Biar tahu kualitas jalan sebelum jokowi dan sesudah. Dan ada alternatif jalan tol juga drun. Keep goblok.;0;
Kalian harus tau susahnya nyebrang di pertigaan ini. Jalannya rusak, nggak ada zebra cross, dari arah timur yang lurus jalan terus pada nggak mau ngalah sama pejalan kaki.\nHuft\n\n@pemkab_bna https://t.co/y92bfYdowj;0;
Gubernur Jawa Tengah Ganjar Pranowo mengecek jalan rusak yang sempat viral dua bulan lalu di Kabupaten Batang yang kini telah mulus diperbaiki. \n\nFYI : pemprov jateng aplikasi aduan jalan rusak loh 👌 \n\n#SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/GXAeDJwnu8;1;
@liputan6dotcom Pendapat saya viralkan jalan rusak itu biasa itu juga proses rakyat berpendapat,jika rakyat tidak boleh foto jalan rusak apakah pemimpin juga tidak boleh foto keberhasilan memperbaiki jalan rusak;1;
"INI JALAN BREBES-TEGAL,di JATENG\n@Miduk17 &amp; sygku @ch_chotimah2\nJalan nya RUSAK,AJUR Penuh LUBANG\n&amp; KUMBANGAN,sama warga JATENG\nDitanami POHON PISANG\nEmang Pak GANJAR Jogging\nAntar Provinsi belum PULANG\nSygku yayangku?\n🤣😁🤣😁👇👇👇👇👇😁🤣😁🤣";0;
Viral Jalan Rusak, Aleg PKS Desak Ditjen Bina Marga Evaluasi Kemantapan Jalan 2023‼️\n\n|| Toriq Hidayat - Anggota Komisi V DPR RI \n\n#fraksipksdprri \n#PKSpembelaRakyat \n#PKSnomor8 https://t.co/Xby8W9FRUs;0;
@Miduk17 Kita bantu nanem ya... https://t.co/VQwynxweE4;1;
@TosoHans @OssyDermawan @DonAdam68 Pernah jalan2 kedesa mas ?\nPerlu anda ketahui jalan desa sejak jaman Jokowi banyak yg hancur, rusak tanpa ada perbaikan sama sekali. Gak usah jauh2 yg dilampung. Dijawa saja BUANYAK;0;
Data n informasi dari PENGUSAHA JALAN TOL Pak JUSUF HAMKA,pemerintah KELUAR DUIT dalam PEMBANGUNAN jalan TOL?gak USAH RIBUT n SOK BENER,Boss2 soal jalan!PERTANYAANnya: APBD n DANA DESA buat apa?kalau BANYAK jalan NEGARA,NASIONAL n DAERAH pada RUSAK n lom diTAMBAL?! https://t.co/2bSojMVrJ4;0;
@sunhhw_ @txtdarionlshop Mjb, tapi bener banget. Kemarin nyoba naik ma,im dan drivernya bawa penumpangnya ugal-ugalan banget. Ada jalanan rusak atau polisi tidur tetep diterabas aja. Selain itu, lagi lampu merah juga tetep jalan, mana kemarin hampir beberapa kali nabrak orang. Sayang banget diaplikasinya;0;
Ganjar Cek Jalan Rusak Kini Jadi Mulus di Batang, Diharapkan Akan Ada Pertumbuhan Ekonomi Ketika Infrastrukturnya Baik\n\nHotel Ruben Rest in Peace Rafathar Rp 1 Army jeon wonwoo SMAN 21 Bandung Sam Smith jungkook Lana Del Rey troye Bali Cannes Film Festival Kourtney KDRT MomoGi https://t.co/wRIIzbXyIH;1;
Itu beneran duitnya @jokowi 😂😂🤭\nSumut Butuh Rp5,5 T untuk Perbaiki Jalan Rusak, Jokowi Sumbang Rp800 M https://t.co/97P1Pi41Ld;0;
Terkadang saudara-saudara kita bingung harus ke mana mereka mengadu persoalan yang dihadapi, termasuk soal jalan rusak. Upaya paling mudah ya mereka mengunggah ke media sosial. Tapi apapun itu kita tetap melakukan pantauan terhadap segala aduan. Termasuk soal kerusakan jalan di… https://t.co/uN9qCyLOa8;1;
@refalhady @GrabID Kalo drivernya kaya gini mau kenceng pas nglewatin jalan rusak/ nglewatin polisi tidur gpp deh ikhlas gaakan ngomel aku janji🙏;0;
@sehatAQUA mobil berjalan,\nbisa minum tanpa pegang setir ?😆😆\n\nminum\nkalo mobil berhenti, \ntidak ada ngefek jalan rusak atau tidak;0;
@ekowboy2 unggul bangun jalan belum tentu itu sdh aspal bs aja masih tanah/perkerasan. jalan yg ada perawatannya gimana kalau cmn aspal 2 tahun rusak sama aja. kalau tol kan ada yg rawat, intinya panjang dalam angka tapi fungsi sakit krn lobang dan sebagainya;0;
Melalui aplikasi Jalan Cantik, sebanyak 3.782 aduan mengenai jalan rusak di Provinsi Jawa Tengah sudah berhasil ditangani. \n#GanjarSatukanRakyatRI #JENNIE Army Bali jungkook Rest in Peace Bangtan Cannes Film Festival KDRT JEON WONWOO Lana Del Rey https://t.co/fH2Q2KsiRp;1;
Pemerintah Ngeles, Banyak Jalan Rusak Tak Diperbaiki karena Dananya Dipakai Covid https://t.co/jcS15Au6jN;0;
Memang lah keren membenahi kinerjanya pemprov lampung terkait jalan rusak, apakah dia bisa membenahi food estate yang gagal? https://t.co/i9KZNGFwDV;0;
@KakekHalal juara lari sambil cengar cengir gak jelas antar propinsi...\nmgkn malu dengan propinsi sendiri, krn banyak jalan yg rusak dan tingginya tingkat kemiskinan didaerah sendiri...\n😂🤣;0;
@4riwa Saya jalan cintaku kayak jalan malino, dikit2 rusak misseng;0;
Ganjar tegaskan perlu ada edukasi kepada masyarakat terkait aduan jalan rusak\n\n#2024GanjarPilihanTepat https://t.co/tDTD8y3R7g;1;
Penyelenggara jalan yang tidak memberi tanda atau rambu pada jalan yang rusak dan belum diperbaiki sebagaimana dimaksud dalam UU LLAJ, terancam dipidana.\nhttps://t.co/Askzxir2y0;1;
@sugurulokal Plothole udh kayak jalan raya rusak bolong bolong;0;
Menteri Pekerjaan Umum dan Perumahan Rakyat (@KemenPU) #BasukiHadimuljono mengatakan bahwa pengerjaan sejumlah ruas jalan yang rusak berat di Lampung akan dimulai pada Juli mendatang.\n\nhttps://t.co/2dGSbOpGxP https://t.co/jSYwwGzzIX;1;
@Subhanologi @AT_AbdillahToha @YouTube @aniesbaswedan Sumur resapan bikin rusak jalan, menutup kali yg kotor  dgn jaring hitam, DP 0 % yg jauh dr target, OK OCE yg gagal, menyehatkan pohon mahoni dgn cara dicabut tp tdk pernah kelihatan lg tuh pohon mahoni.  Kasus kelebihan bayar, masih banyak lg ketidakbecusan dia slm jd gubernur;0;
TEH DI JALAN!!!!\n\nJust saw 2 plat B saling nabrak gara² gak ada yang mau ngalah nyalip, yang satu spionnya rusak 🫣🫣🫣\n\nnormal day buat plat B;0;
@CNNIndonesia yg bikin heran warga jateng ga pernah protes gubernurnya asik safari politik sedangkan daerahnya masih banyak problem jalan rusak,upah tidak layak,kemiskinan tingkat pendidikan warganya rendah.;0;
Jalan provinsi Lampung dengan panjang 1.693 kilometer memiliki kemantapan jalan sebesar 77 persen, sedangkan sisanya yaitu 23 persen dalam kondisi rusak, rusak berat, ringan, dan sedang.\n\nSudah siap warga Lampung dengan jalan mulusnya?\n\n#BasukiHadimuljono #Menteri #PUPR…;1;
Beberapa waktu lalu saat berkeliling mengikuti jalur jalan selokan mataram menemukan ada bagian yang rusak sehingga memperlambat kendaraan dan sangat bahaya.\nSemoga pihak dan dinas bs membantu memperbaiki jalur ini.\nTitik jembatana antara kaweden-beluran \n@kabarsleman @KemenPU https://t.co/wS5EhPfyUs;1;
Ganjar mendorong masyarakat untuk mengunduh aplikasi Jalan Cantik guba melaporkan jalan yang rusak di wilayah Jawa Tengah #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/Obp2j4se1Q;1;
@detikfinance Sang pengkritik harus segera tangani sendiri jalan rusak fi seantero negeri.;0;
@KemenPU Jalan nasional yang rusak Parah di Kabupaten Pulau Morotai, Provinsi Maluku Utara. https://t.co/P2QmnmcMLG;0;
Ganjar tegaskan perlu edukasi kepada masyarakat terkait aduan jalan rusak\n#2024GanjarPilihanTepat\n#GanjarMenangTotal \n#GanjarPresiden \n#ganjarpranowo https://t.co/JTCDpJOqXy;1;
Melalui aplikasi Jalan Cantik, sebanyak 3.782 aduan mengenai jalan rusak di Provinsi Jawa Tengah sudah berhasil ditangani. #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/MkO0FwEJaF;1;
Kerusakan Ruas Jalan Wonokerto Batang Diperbaiki, Anggaran Capai Rp 12 Miliar\n#JalanRusakWonokerto #JalanRusakBatang #JalanRusak \nhttps://t.co/A3bZvFSwKN;1;
Gqnjar tegaskan perlu adanya edukasi kpd masyarakqt terkait aduan jalan rusak.\n\n#2024GanjarPilihanTepat https://t.co/3Qdi6jaH3J;1;
Wagubsu Musa Rajekshah Bakal Perbaiki Jalan Rusak di Tapsel Yang Dikeluhkan Anggota DPR\n\nhttps://t.co/OpN2CiFomd;1;
@Tan_Mar3M Jalan rusak diperbaiki, jalan bagus dirawat jgn dilubangi yah.;1;
Melalui aplikasi Jalan Cantik, sebanyak 3.782 aduan mengenai jalan rusak di Provinsi Jawa Tengah sudah berhasil ditangani. #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/z3EdbWKDQ0;1;
Justru yang ane rasain jalanan di era SBY rusak bertahun2 kaga di urus jalan2 kampung masih lebih parah, di era Jokowi udah rapih, banyak jalan baru,,;0;
Ganjar mendorong masyarakat untuk mengunduh aplikasi Jalan Cantik guba melaporkan jalan yang rusak di wilayah Jawa Tengah #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/huyVTRx24P;1;
Jika berpisah denganmu adalah jalan terbaik,maka akan ku rusak jalannya;0;
Sebuah rumah tua di Kota Bandar Lampung dicatut sebagai alamat kantor perusahaan pemenang tender proyek jalan rusak di Provinsi Lampung hingga membuat sang pemilik kaget. \n Sementara, pihak Komisi Pemberantasan Korupsi (KPK) menyebut tander proyek di atas patut dicurigai ada… https://t.co/nO4QAy6uFv;0;
Poin pentingnya: kontinuitas. Pak SBY melanjutkan dan membangun. Pak Jokowi juga melanjutkan dan membangun. 🇮🇩😇\n\nTotal Jalan yang Dibangun Era SBY dan Jokowi 9.221 Km‚ Ini Datanya https://t.co/Dl1glB0knj via @KATADATAcoid;0;
Gubernur Jawa Tengah Ganjar Pranowo mengecek jalan rusak yang sempat viral dua bulan lalu di Kabupaten Batang yang kini telah mulus diperbaiki. \n\n#SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/FKy9Mk9xTh;1;
Aplikasi jalan cantik\nKemudahan masyarakat untuk melaporkan kondisi jalan yang rusak\n#2024GanjarPilihanTepat\n#GanjarMenangTotal \n#GanjarPresiden \n#ganjarpranowo https://t.co/6RFNqS8SpF;1;
Ganjar Pranowo berhasil tangani 3782 aduan jalan rusak lewat aplikasi jalan cantik\n#2024GanjarPilihanTepat\n#GanjarMenangTotal \n#GanjarPresiden \n#ganjarpranowo https://t.co/pr4cfo8R4g;1;
Ganjar mendorong masyarakat untuk mengunduh aplikasi Jalan Cantik guba melaporkan jalan yang rusak di wilayah Jawa Tengah #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/OtPxhmE8sp;1;
Surono Kaget Rumahnya Dijadikan Alamat Kantor Pemenang Tender Jalan Rusak di Lampung\n\nKlik untuk baca: https://t.co/zYHZGLpJYg\n\nKompascom+ baca berita tanpa iklan: https://t.co/fb9MBVHfyG\nDownload aplikasi: https://t.co/n2CoontX3U https://t.co/zYHZGLpJYg;0;
Tinggal tunggu dari Pak @ridwankamil aja ini mah🗿🗿 https://t.co/LHtqIGNlEr;1;
@koh_alien Jalan yg tiap hari dilalui rakyat dibiarkan rusak.\nUang dihabiskan untuk KA Cepat Cina JKT BDG yg cuma dinikmati segelintir orang yg bayar tiket rp 350 ribu sekali jalan;0;
"@03__nakula Wakaka. 9 thn kemana aja Den Ganjar? Kok jelang Pilpres baru sat set. UMR Jateng terrendah dr seluruh Provinsi loh. Gmn mau belain buruh? Msh byk jalan provinsi yg rusak berat dan banjir rob di Semarang &amp; kota2 lain yg gak bs ditangani. Lari aja terus Den, masy. udh gak peduli.";0;
pemerintah ada jalan rusak bukannya dibenerin malah bilang hati-hati;0;
Berbulan-Bulan Rusak Akibat Longsor,Jalan di Kaliakah Akhirnya Diperbaiki https://t.co/1wdQZdvIwC;1;
Melalui aplikasi Jalan Cantik, sebanyak 3.782 aduan mengenai jalan rusak di Provinsi Jawa Tengah sudah berhasil ditangani. #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/UXhnZT2sue;1;
"@narkosun Coba dong tantang Ganjar; rob, banjir, umr rendah, kemiskinan, jalan rusak. Berani?";0;
Melalui aplikasi Jalan Cantik, sebanyak 3.782 aduan mengenai jalan rusak di Provinsi Jawa Tengah sudah berhasil ditangani. #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/P6VBCHAaiF;1;
"@tvOneNews Jateng  gudangnya"" jalan rusak""";0;
Doni, senang jalan rusak yang dia viralkan langsung di perbaiki ganjar 👍\n\n.\n#2024GanjarPilihanTepat https://t.co/1Lc8IBdFVj;1;
Dikritik Soal Jalan Rusak, Riyoso: Mereka Tak Paham Lapangan, Harus Tobat https://t.co/4wYOYHkqtW;0;
Ada Pemotor Jatuh, Warga Bulukandang Prigen Tambal Sendiri Jalan Rusak https://t.co/vW6lytbyox;1;
Ternyata.. Nggak perlu ke pedalaman Sumatra untuk menemukan jalan rusak.;0;
Ganjar tekankan edukasi kepada masyarakat untuk menggunakan kanal pemerintah daerah untuk laporan jalan rusak #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/4E8HaQNRc0;1;
Ganjar mendorong masyarakat untuk mengunduh aplikasi Jalan Cantik guba melaporkan jalan yang rusak di wilayah Jawa Tengah #2024GanjarPilihanTepat jungkook Berani KDRT Batam Welcome to Jakarta Hinata https://t.co/iXZBqnnOsx;1;
Kantor pemenang sejumlah lelang proyek perbaikan jalan rusak di Lampung tidak sesuai alamat terdaftar dan Komisi Pemberantasan Korupsi (KPK) hingga Komisi Pengawas Persaingan Usaha (KPPU) menduga ada masalah dalam pengelolaan lelang proyek tersebut.\nhttps://t.co/Q5qUoY8VNS.;0;
Melalui aplikasi Jalan cantik, Ganjar Pranowo telah menangani 3.782 aduan jalan rusak di wilayah Jawa Tengah.\n#2024GanjarPilihanTepat https://t.co/kchgFUr5f3;1;
@CNNIndonesia Jalan air diperbaiki jalan darat yang rusak . Transportasi biasanya lewat air kini daratnya jalannya cepat rusak .;0;
@wisataacehID Bagaimana dgn Jalan Utama Medan - Banda Aceh atau Aceh - Medan (Jalan Nasional)... Apakah ada yg Rusak...@wisataacehID  jgn Nampain Jalan Tol Doank, Bagus Memang Ada Kemajuan...Lantas Jalan Nasional Gimana ?;0;
@ondel2wan_abud @conan_idn @aniesbaswedan rekam jejak di batu  tulis jakpusat yg luar biasa hancur https://t.co/gH6l1T4TfY;0;
KSP Sebut Pemerintah Pusat akan Ikut Tangani Perbaikan Jalan Rusak di Riau https://t.co/8MwJ2qglIK;1;
Warga Desa Penago Baru Keluhkan Jalan Rusak Hingga Puluhan Tahun, Pemprov Bengkulu Minta Maaf @jokowi @mohmahfudmd\n\nhttps://t.co/AKTJjsPzIH https://t.co/1zYRRKNWFd;0;
@sbtcon Imo itu pc dia sih nder, dia punya hak buat nolak kamu yg unboxing. Kamu juga kan udah setuju buat nalangin. Mungkin cari jalan tengah aja, unboxing berdua. Jgn sampe pertemanan rusak gegara pc ya.;0;
udah susah jalan sekarang susah tidur juga ya Allah kok ya aku;0;
"@yudimeno @ZAqilaraisya @Anak__Ogi @AgusYudhoyono Kebalik, logika lo yg rusak. Orang udah ga berkuasa masih dijilat. Jelas2 ada praktik2 mafia pupuk masih dinormalisasi dengan remah saja"". Bangsa sakit.""";0;
jika berpisah denganmu adalah jalan terbaik\nmaka akan aku rusak jalannya;0;
@PartaiSocmed lubang bekas longsor depan SMP arah ke capil. krang hapal jg sih daerahny. tp tiap mudik bapk slalu ksel sm jalanan sana. supir angkot aja ksel. gmn ga, tiap hari lewatin jalan yg rusak stadium 4. udh lampu jalan ga ada, jalan jg rusak parah.;0;
